customer_id,gender,married,dependents,senior_citizen,tenure,phone_service,internet_service,paperless_billing,contract_type,payment_method,monthly_charges,total_charges,churn
5117-IFGPS,Male,Yes,No,Yes,29,Yes,Fiber,Yes,Monthly,eCheck,84.3,2357.75,No
5117-ZSMHQ,Female,Yes,Yes,No,71,Yes,DSL,No,Biannually,Wire (auto),89.9,6342.7,No
5118-MUEYH,Female,Yes,No,No,48,Yes,Fiber,Yes,Monthly,Credit (auto),105.1,5083.55,No
5119-KEPFY,Male,Yes,No,No,36,Yes,Fiber,Yes,Monthly,Wire (auto),95,3440.25,No
5119-NZPTV,Male,Yes,No,Yes,2,Yes,Fiber,No,Monthly,eCheck,70.1,141.65,No
5120-ZBLAI,Female,Yes,No,No,50,Yes,DSL,No,Annually,Wire (auto),75.7,3876.2,No
5122-CYFXA,Female,No,No,No,3,Yes,DSL,Yes,Monthly,eCheck,75.3,244.1,No
5124-EOGYE,Male,No,No,No,31,Yes,No,No,Biannually,Check,20.45,638.55,No
5125-CNDSP,Male,No,Yes,No,63,No,DSL,Yes,Annually,Wire (auto),40.6,2588.95,No
5126-RCXYW,Male,Yes,Yes,No,54,No,DSL,No,Biannually,Credit (auto),46,2424.05,No
5127-BZENZ,Female,Yes,Yes,No,56,Yes,DSL,No,Annually,Wire (auto),65.2,3512.15,No
5129-HHMZC,Female,Yes,No,No,43,Yes,DSL,No,Biannually,Credit (auto),86.45,3574.5,No
5129-JLPIS,Male,No,No,No,25,Yes,Fiber,Yes,Monthly,eCheck,105.5,2686.05,No
5130-IEKQT,Male,No,No,Yes,25,Yes,Fiber,No,Monthly,Check,105.95,2655.25,Yes
5130-YPIRV,Female,Yes,No,No,62,Yes,DSL,Yes,Biannually,Credit (auto),72,4284.2,No
5131-PONJI,Male,Yes,Yes,No,49,Yes,Fiber,Yes,Monthly,Credit (auto),90.4,4494.65,No
5133-POWUA,Male,No,No,No,1,Yes,DSL,Yes,Monthly,Check,45.8,45.8,No
5133-VRSAB,Male,No,No,No,8,No,DSL,No,Monthly,Check,29.35,216.45,No
5134-IKDAY,Female,Yes,Yes,No,1,Yes,Fiber,Yes,Monthly,eCheck,69.8,69.8,Yes
5135-GRQJV,Male,Yes,No,Yes,72,Yes,Fiber,Yes,Biannually,Check,114.5,8331.95,No
5135-RDDQL,Female,Yes,Yes,No,63,Yes,DSL,Yes,Biannually,Wire (auto),50.65,3221.25,No
5136-GFPMB,Male,No,No,No,54,Yes,Fiber,No,Monthly,Credit (auto),89.4,4869.5,No
5136-KCKGI,Female,Yes,Yes,No,33,Yes,Fiber,Yes,Annually,Check,103.7,3467,Yes
5136-RGMZO,Male,No,No,No,31,Yes,DSL,Yes,Monthly,eCheck,71.05,2168.15,No
5138-WVKYJ,Male,No,No,No,10,Yes,Fiber,No,Monthly,eCheck,98.55,1008.55,Yes
5140-FOMCQ,Female,Yes,No,No,59,Yes,Fiber,Yes,Annually,Credit (auto),109.15,6557.75,No
5141-ZUVBH,Female,No,Yes,No,9,Yes,Fiber,No,Monthly,Wire (auto),93,870.25,No
5143-EGQFK,Female,No,No,Yes,10,No,DSL,Yes,Monthly,eCheck,29.65,291.4,Yes
5143-WMWOG,Male,No,No,No,1,Yes,No,No,Monthly,eCheck,19.95,19.95,Yes
5144-PQCDZ,Male,No,No,No,4,Yes,No,Yes,Monthly,Check,19.95,59.25,No
5144-TVGLP,Male,No,No,Yes,38,Yes,Fiber,No,Monthly,eCheck,94.75,3653,No
5146-CBVOE,Female,No,No,No,16,Yes,Fiber,No,Monthly,Wire (auto),75.1,1212.85,No
5146-YYFRZ,Male,No,No,No,67,Yes,No,No,Biannually,Wire (auto),19.95,1311.75,No
5148-HKFIR,Female,No,No,No,20,Yes,No,No,Biannually,Check,19.7,406.95,No
5148-ORICT,Female,Yes,No,No,64,Yes,DSL,Yes,Biannually,Check,74.35,4759.55,No
5149-CUZUJ,Male,Yes,Yes,No,28,Yes,Fiber,No,Annually,Wire (auto),92.9,2768.35,No
5149-QYTTU,Female,Yes,Yes,No,71,Yes,Fiber,Yes,Annually,Credit (auto),95.15,6770.85,No
5149-TGWDZ,Female,No,No,No,21,Yes,Fiber,Yes,Annually,Check,104.55,2239.4,No
5150-ITWWB,Male,No,No,Yes,3,Yes,Fiber,Yes,Monthly,eCheck,94.85,335.75,No
5150-LJNSR,Male,Yes,Yes,No,31,Yes,Fiber,No,Annually,Wire (auto),98.05,3082.1,No
5151-HQRDG,Male,Yes,No,No,37,Yes,DSL,Yes,Monthly,Check,55.05,2030.75,No
5153-LXKDT,Male,Yes,Yes,No,68,Yes,Fiber,Yes,Biannually,eCheck,110.2,7467.5,No
5153-RTHKF,Female,No,No,No,34,Yes,Fiber,No,Monthly,eCheck,85.35,2896.6,No
5154-VEKBL,Female,No,No,No,9,No,DSL,No,Monthly,Check,58.5,539.85,Yes
5155-AZQPB,Female,Yes,Yes,No,28,Yes,DSL,No,Monthly,Check,49.9,1410.25,No
5156-UMKOW,Female,No,Yes,No,3,No,DSL,No,Monthly,Check,29.65,90.05,No
5158-RIVOP,Female,Yes,Yes,No,11,Yes,No,No,Biannually,Credit (auto),20.9,202.3,No
5159-YFPKQ,Female,No,No,No,2,Yes,Fiber,Yes,Monthly,eCheck,75.8,160.75,Yes
5160-UXJED,Male,No,Yes,No,17,Yes,DSL,No,Annually,Check,44.6,681.4,No
5161-UBZXI,Male,Yes,Yes,No,69,Yes,Fiber,Yes,Biannually,Credit (auto),106.35,7261.75,No
5161-XEUVX,Male,Yes,No,No,37,Yes,Fiber,No,Biannually,Check,94.3,3460.95,No
5167-GBFRE,Male,No,No,Yes,4,No,DSL,Yes,Monthly,Wire (auto),25.2,102.5,Yes
5167-ZFFMM,Male,No,No,No,1,Yes,Fiber,Yes,Monthly,Credit (auto),90.85,90.85,Yes
5168-MQQCA,Female,Yes,No,No,72,Yes,Fiber,Yes,Annually,Wire (auto),108.5,8003.8,No
5168-MSWXT,Male,Yes,Yes,No,8,Yes,Fiber,Yes,Monthly,eCheck,94.75,759.55,No
5170-PTRKA,Female,Yes,Yes,No,49,No,DSL,Yes,Annually,Credit (auto),35.8,1782,No
5171-EPLKN,Male,No,No,No,27,Yes,No,No,Biannually,Credit (auto),19.85,470,No
5172-MIGPM,Male,No,No,No,4,Yes,DSL,No,Monthly,Check,65.55,237.2,No
5172-RKOCB,Male,Yes,No,No,72,Yes,Fiber,Yes,Biannually,Credit (auto),108.95,7875,No
5173-WXOQV,Male,Yes,No,No,2,Yes,DSL,Yes,Monthly,Check,64.2,143.65,No
5173-ZXXXL,Male,No,No,No,2,Yes,No,No,Annually,Check,19.95,47.7,No
5174-ITUMV,Male,Yes,Yes,No,67,Yes,Fiber,Yes,Annually,eCheck,105.4,6989.45,No
5174-RNGBH,Female,No,No,No,9,Yes,DSL,No,Monthly,Check,66.25,620.55,Yes
5175-AOBHI,Female,No,No,No,4,Yes,DSL,Yes,Monthly,Check,46,193.6,Yes
5175-WLYXL,Male,No,No,No,22,Yes,Fiber,Yes,Monthly,Check,78.85,1600.25,No
5176-LDKUH,Female,No,No,No,48,Yes,Fiber,No,Annually,eCheck,75.15,3772.65,No
5176-LMJXE,Female,No,No,No,47,Yes,No,Yes,Biannually,Check,20.55,945.7,No
5176-OLSKT,Female,Yes,No,No,66,Yes,DSL,No,Biannually,Wire (auto),66.9,4370.25,No
5177-RVZNU,Female,No,Yes,No,37,Yes,No,No,Annually,Wire (auto),20.3,755.4,No
5178-LMXOP,Male,Yes,No,Yes,1,Yes,Fiber,Yes,Monthly,eCheck,95.1,95.1,Yes
5180-UCIIQ,Male,Yes,Yes,Yes,22,No,DSL,No,Monthly,Check,40.05,880.2,Yes
5181-OABFK,Female,Yes,Yes,No,56,Yes,DSL,Yes,Biannually,Credit (auto),61.3,3346.8,No
5183-KLYEM,Female,No,No,No,72,Yes,Fiber,Yes,Biannually,Credit (auto),112.75,8192.6,No
5183-SNMJQ,Male,No,No,No,10,Yes,Fiber,Yes,Monthly,Credit (auto),95.1,865.1,No
5186-EJEGL,Male,No,No,No,9,Yes,DSL,Yes,Monthly,Check,69.5,653.25,No
5186-PEIZU,Female,No,No,No,35,Yes,No,No,Monthly,Wire (auto),19.25,617.65,No
5186-SAMNZ,Male,No,No,Yes,1,Yes,Fiber,Yes,Monthly,Wire (auto),69.5,69.5,Yes
5188-HGMLP,Male,Yes,No,Yes,54,Yes,Fiber,No,Monthly,Wire (auto),74,3919.15,No
5192-EBGOV,Female,No,No,Yes,1,Yes,Fiber,Yes,Monthly,eCheck,85.7,85.7,Yes
5193-QLVZB,Male,No,No,No,63,Yes,Fiber,Yes,Biannually,Wire (auto),104.75,6536.5,No
5195-KPUNQ,Female,No,No,Yes,53,Yes,Fiber,Yes,Annually,Check,96.75,5206.55,No
5196-SGOAK,Female,No,No,No,1,Yes,Fiber,Yes,Monthly,eCheck,75.7,75.7,Yes
5196-WPYOW,Male,Yes,Yes,No,67,Yes,DSL,No,Annually,Check,60.05,3994.05,No
5197-LQXXH,Female,Yes,No,No,71,Yes,DSL,Yes,Biannually,Credit (auto),83.3,5894.5,No
5197-PYEPU,Female,Yes,Yes,No,42,Yes,Fiber,Yes,Annually,Credit (auto),94.45,3923.8,No
5197-YPYBZ,Female,Yes,Yes,No,12,Yes,No,No,Biannually,Credit (auto),25.25,274.7,No
5198-EFNBM,Male,Yes,No,Yes,57,Yes,Fiber,Yes,Annually,eCheck,90.65,5199.8,No
5198-HQAEN,Male,Yes,Yes,No,35,Yes,Fiber,Yes,Annually,eCheck,89.7,3165.6,No
5199-FPUSP,Male,No,Yes,No,33,No,DSL,No,Annually,Credit (auto),34.05,1113.95,No
5201-CBWYG,Male,Yes,Yes,No,62,Yes,No,No,Annually,Wire (auto),24.8,1476.25,No
5201-FRKKS,Male,No,No,No,25,Yes,Fiber,No,Monthly,Wire (auto),74.3,1952.25,No
5201-USSQZ,Female,Yes,No,No,26,Yes,Fiber,No,Monthly,Credit (auto),85.9,2196.45,No
5202-IVJNU,Female,No,Yes,No,39,No,DSL,No,Monthly,Credit (auto),30.1,1131.3,Yes
5203-XEHAX,Female,No,No,No,34,Yes,DSL,No,Annually,eCheck,64.35,2053.05,No
5204-HMGYF,Female,Yes,Yes,No,49,Yes,DSL,Yes,Annually,Check,87.2,4345,No
5204-QZXPU,Male,No,No,No,19,No,DSL,Yes,Monthly,eCheck,39.65,733.35,Yes
5206-HPJKM,Male,No,No,No,17,Yes,DSL,Yes,Monthly,Credit (auto),55.5,934.15,No
5206-XZZQI,Male,No,No,No,53,Yes,Fiber,Yes,Monthly,Check,80.6,4348.1,No
5207-PLSTK,Male,Yes,Yes,No,1,Yes,DSL,Yes,Monthly,Check,48.75,48.75,No
5208-FVQKB,Male,Yes,No,No,70,Yes,DSL,No,Biannually,Check,67.95,4664.15,No
5208-HFSBT,Female,No,No,No,2,Yes,DSL,Yes,Monthly,Credit (auto),55.05,102.75,Yes
5213-TWWJU,Male,No,No,No,28,Yes,Fiber,No,Monthly,eCheck,91,2626.15,No
5214-CHIWJ,Male,No,No,No,27,Yes,No,No,Annually,Check,20.3,595.05,No
5214-NLTIT,Male,Yes,Yes,No,72,Yes,Fiber,Yes,Biannually,Credit (auto),90.8,6511.8,No
5215-LNLDJ,Female,Yes,Yes,No,7,No,DSL,Yes,Monthly,eCheck,24.7,149.05,No
5216-WASFJ,Female,Yes,No,Yes,31,Yes,Fiber,Yes,Monthly,eCheck,84.85,2633.4,No
5219-YIPTK,Female,Yes,No,No,33,Yes,Fiber,Yes,Monthly,eCheck,104.4,3409.6,Yes
5220-AGAAX,Male,Yes,Yes,No,68,Yes,No,Yes,Biannually,Wire (auto),24,1664.3,No
5222-IMUKT,Male,No,No,No,32,Yes,Fiber,No,Monthly,eCheck,91.05,2871.5,No
5222-JCXZT,Male,No,No,No,4,Yes,No,No,Monthly,Check,19,78.9,No
5223-UZAVK,Male,No,No,No,64,Yes,Fiber,Yes,Annually,Credit (auto),100.3,6603.8,No
5226-NOZFC,Male,No,No,No,26,Yes,Fiber,Yes,Monthly,eCheck,85.75,2146.5,No
5227-JSCFE,Male,Yes,No,Yes,71,No,DSL,No,Biannually,Credit (auto),46.35,3353.4,No
5228-EXCET,Male,No,No,No,13,Yes,Fiber,Yes,Monthly,eCheck,80.85,1008.7,Yes
5229-DTFYB,Female,No,No,No,41,Yes,Fiber,Yes,Biannually,Wire (auto),98.8,3959.15,No
5229-PRWKT,Male,No,No,No,8,Yes,Fiber,Yes,Monthly,eCheck,86.55,649.65,Yes
5231-FIQPA,Female,No,No,No,41,Yes,No,Yes,Biannually,Check,19.85,810.45,No
5232-NXPAY,Female,No,No,No,47,Yes,DSL,No,Biannually,Check,74.45,3510.3,No
5233-AOZUF,Female,Yes,No,No,29,Yes,Fiber,Yes,Monthly,eCheck,74.95,2149.05,No
5233-GEEAX,Male,No,No,Yes,8,No,DSL,Yes,Monthly,eCheck,29.4,221.9,Yes
5236-PERKL,Female,No,No,No,57,Yes,Fiber,Yes,Biannually,Wire (auto),112.95,6465,Yes
5236-XMZJY,Female,No,No,No,42,Yes,DSL,No,Monthly,Wire (auto),59.65,2536.55,No
5240-CAOYT,Female,No,No,No,57,Yes,Fiber,Yes,Monthly,Wire (auto),87.55,4884.85,No
5240-IJOQT,Male,No,No,Yes,1,Yes,Fiber,Yes,Monthly,eCheck,74.7,74.7,Yes
5242-UOWHD,Male,Yes,Yes,No,45,Yes,No,No,Biannually,Check,20.35,929.2,No
5243-SAOTC,Male,No,No,No,54,Yes,Fiber,Yes,Monthly,Wire (auto),79.85,4308.25,No
5244-IRFIH,Male,Yes,No,Yes,33,Yes,Fiber,Yes,Monthly,eCheck,94.5,3105.55,Yes
5245-VDBUR,Female,Yes,No,No,52,No,DSL,No,Annually,Check,35.45,1958.95,No
5248-KWLAR,Male,Yes,Yes,No,71,Yes,DSL,No,Biannually,eCheck,90.35,6325.25,No
5248-RPYWW,Female,Yes,Yes,Yes,72,Yes,DSL,Yes,Biannually,Wire (auto),90.15,6716.45,No
5248-YGIJN,Male,Yes,No,No,72,Yes,DSL,Yes,Biannually,Credit (auto),90.25,6369.45,No
5249-QYHEX,Female,Yes,Yes,No,40,Yes,No,Yes,Biannually,Check,24.8,1024.7,No
5256-SKJGO,Female,Yes,Yes,No,64,No,DSL,Yes,Biannually,eCheck,54.6,3423.5,No
5260-UMPWX,Female,Yes,Yes,No,26,Yes,No,Yes,Monthly,Credit (auto),20.25,493.95,No
5261-QSHQM,Female,No,No,No,4,No,DSL,Yes,Monthly,eCheck,24.45,86.6,Yes
5266-PFRQK,Male,Yes,Yes,No,52,Yes,No,Yes,Annually,Credit (auto),20.85,1071.6,No
5268-DSMNQ,Female,Yes,No,Yes,62,Yes,Fiber,Yes,Annually,Credit (auto),97.95,5936.55,No
5269-NRGDP,Male,Yes,Yes,No,42,Yes,DSL,No,Annually,eCheck,73.15,3088.25,No
5271-DBYSJ,Male,No,No,Yes,11,Yes,Fiber,Yes,Monthly,Credit (auto),79.15,827.7,No
5271-YNWVR,Male,Yes,Yes,No,68,Yes,Fiber,Yes,Biannually,eCheck,113.15,7856,Yes
5274-XHAKY,Female,Yes,Yes,No,41,Yes,Fiber,Yes,Monthly,Wire (auto),94.3,3893.6,No
5275-PMFUT,Male,Yes,Yes,No,72,No,DSL,Yes,Biannually,Credit (auto),64.8,4719.75,No
5275-SQEIZ,Male,No,No,No,1,Yes,Fiber,Yes,Monthly,Check,80.85,80.85,Yes
5276-KQWHG,Female,No,No,Yes,2,Yes,Fiber,Yes,Monthly,eCheck,69.6,131.65,Yes
5277-ZLOOR,Female,No,No,Yes,2,Yes,Fiber,Yes,Monthly,eCheck,85.55,187.45,Yes
5278-PNYOX,Female,No,No,No,49,Yes,Fiber,No,Biannually,Credit (auto),100.65,4917.75,No
5281-BUZGT,Male,No,No,Yes,36,Yes,Fiber,Yes,Monthly,eCheck,90.85,3186.7,Yes
5285-MVEHD,Female,Yes,No,No,56,Yes,Fiber,Yes,Annually,Credit (auto),105.6,6068.65,No
5286-YHCVC,Male,Yes,No,No,72,Yes,Fiber,Yes,Biannually,Wire (auto),104.8,7470.1,No
5287-QWLKY,Male,Yes,Yes,Yes,71,Yes,Fiber,Yes,Monthly,Credit (auto),105.1,7548.1,Yes
5288-AHOUP,Male,No,No,Yes,11,Yes,Fiber,Yes,Monthly,eCheck,78.5,874.2,No
5293-WXJAK,Female,Yes,No,Yes,11,Yes,Fiber,Yes,Monthly,Wire (auto),104.05,1133.65,Yes
5294-CDGWY,Male,Yes,Yes,No,51,No,DSL,No,Annually,eCheck,59.3,3014.65,Yes
5294-DMSFH,Female,Yes,Yes,No,29,Yes,Fiber,Yes,Monthly,Credit (auto),87.8,2621.75,No
5294-IMHHT,Male,Yes,No,No,53,Yes,Fiber,No,Annually,Wire (auto),97.75,5043.2,No
5295-PCJOO,Male,No,Yes,No,4,Yes,DSL,Yes,Monthly,eCheck,49.4,184.4,Yes
5296-BFCYD,Male,Yes,Yes,No,46,Yes,No,Yes,Biannually,Check,20.1,936.85,No
5296-PSYVW,Female,Yes,No,No,72,Yes,No,No,Biannually,eCheck,24.55,1750.7,No
5297-MDOIR,Female,Yes,No,No,63,Yes,Fiber,Yes,Annually,Credit (auto),81.15,5224.5,No
5298-GSTLM,Female,No,No,Yes,60,Yes,Fiber,Yes,Annually,Wire (auto),101.4,6176.6,No
5299-RULOA,Female,Yes,Yes,No,10,Yes,Fiber,Yes,Monthly,eCheck,100.25,1064.65,Yes
5299-SJCZT,Male,No,No,No,3,Yes,Fiber,Yes,Monthly,Wire (auto),101.55,298.35,Yes
5301-GAUUY,Male,No,No,No,32,Yes,Fiber,Yes,Monthly,Wire (auto),80.35,2596.15,Yes
5302-BDJNT,Male,No,No,No,35,Yes,Fiber,No,Monthly,eCheck,95.5,3418.2,No
5304-EFJLP,Male,Yes,No,Yes,72,Yes,Fiber,Yes,Biannually,Wire (auto),111.65,8022.85,No
5306-BVTKJ,Male,Yes,Yes,No,48,Yes,DSL,Yes,Annually,Credit (auto),55.8,2651.2,No
5307-DZCVC,Female,Yes,No,Yes,32,Yes,Fiber,Yes,Monthly,Credit (auto),85.95,2628.6,Yes
5307-UVGNB,Female,Yes,Yes,No,53,No,DSL,Yes,Monthly,Wire (auto),48.7,2495.2,No
5309-TAIKL,Female,No,No,No,7,Yes,DSL,No,Monthly,Wire (auto),62.8,418.3,No
5310-NOOVA,Male,No,No,No,46,Yes,No,No,Biannually,eCheck,19.95,907.05,No
5311-IHLEI,Male,No,No,No,12,No,DSL,Yes,Monthly,Wire (auto),50.95,605.75,No
5312-IRCFR,Female,Yes,Yes,No,64,Yes,Fiber,Yes,Annually,eCheck,92.85,5980.75,No
5312-TSZVC,Female,No,Yes,No,15,Yes,No,No,Annually,Check,19.65,270.6,No
5312-UXESG,Female,No,No,No,41,Yes,Fiber,No,Monthly,Wire (auto),98.05,3990.6,No
5313-FPXWG,Male,No,No,No,51,Yes,No,Yes,Annually,Wire (auto),24.6,1266.4,No
5315-CKEQK,Male,Yes,Yes,Yes,28,Yes,DSL,Yes,Annually,eCheck,51,1381.8,No
5317-FLPJF,Female,No,No,No,66,No,DSL,Yes,Biannually,Wire (auto),61.35,4193.4,No
5318-IXUZF,Female,No,No,No,2,Yes,Fiber,Yes,Monthly,Wire (auto),87.15,183.75,Yes
5318-YKDPV,Male,Yes,Yes,No,43,Yes,DSL,Yes,Biannually,Credit (auto),79.15,3566.6,No
5320-BRKGK,Female,Yes,Yes,No,58,Yes,DSL,No,Biannually,Check,75.8,4415.75,No
5321-NTRKC,Male,Yes,Yes,No,66,Yes,DSL,No,Biannually,Wire (auto),79.85,5234.95,No
5322-TEUJK,Female,Yes,Yes,No,71,Yes,Fiber,No,Biannually,Wire (auto),114.6,8100.25,No
5322-ZSMZY,Male,Yes,Yes,No,31,Yes,No,No,Biannually,Check,25.75,755.6,No
5324-KTGCG,Male,Yes,No,No,71,Yes,No,No,Annually,eCheck,20.85,1539.75,No
5325-UWTWJ,Male,Yes,No,No,31,Yes,Fiber,Yes,Monthly,Credit (auto),90.55,2929.75,No
5327-CNLUQ,Male,Yes,No,No,48,Yes,Fiber,Yes,Biannually,Wire (auto),96.9,4473.45,No
5327-XOKKY,Male,Yes,No,Yes,72,Yes,DSL,Yes,Biannually,Credit (auto),73.45,5329,No
5329-KRDTM,Male,Yes,No,Yes,72,Yes,DSL,No,Biannually,Credit (auto),77.35,5396.25,No
5331-RGMTT,Male,Yes,No,Yes,54,Yes,Fiber,Yes,Monthly,Credit (auto),99.05,5295.7,No
5334-AFQJB,Male,No,No,Yes,72,Yes,No,Yes,Biannually,Credit (auto),25.1,1789.9,No
5334-JLAXU,Female,Yes,No,No,60,Yes,Fiber,Yes,Monthly,Credit (auto),94.1,5475.9,No
5336-UFNZP,Female,Yes,Yes,Yes,65,Yes,Fiber,Yes,Annually,eCheck,107.45,7047.5,No
5337-IIWKZ,Male,Yes,Yes,No,34,No,DSL,Yes,Monthly,eCheck,44.85,1442.6,No
5338-YHWYT,Male,No,Yes,No,37,Yes,DSL,No,Biannually,Credit (auto),61.45,2302.35,No
5339-PXDVH,Male,No,No,No,4,Yes,Fiber,No,Monthly,eCheck,90.65,367.95,No
5339-TJFEK,Male,Yes,Yes,No,62,Yes,Fiber,Yes,Monthly,eCheck,105.5,6487.2,No
5343-SGUBI,Female,No,No,No,52,Yes,Fiber,Yes,Annually,Check,80.2,4297.6,No
5345-BMKWB,Male,Yes,No,No,8,Yes,No,No,Monthly,Check,20.25,158.35,No
5346-BZCHP,Female,Yes,Yes,No,69,Yes,No,No,Biannually,Check,19.4,1346.2,No
5348-CAGXB,Male,No,No,No,12,Yes,Fiber,Yes,Monthly,eCheck,89.55,1021.75,No
5349-AZPEW,Female,Yes,Yes,No,5,No,DSL,No,Monthly,Check,25.05,125.5,No
5349-IECLD,Male,No,No,No,2,Yes,Fiber,No,Monthly,eCheck,94.95,178.1,Yes
5351-QESIO,Male,No,Yes,No,1,No,DSL,No,Monthly,Check,24.2,24.2,No
5353-WILCI,Female,No,No,No,28,Yes,DSL,No,Monthly,eCheck,56.05,1522.65,No
5356-CSVSQ,Female,No,No,No,3,Yes,DSL,No,Monthly,eCheck,64.6,174.2,No
5356-KZCKT,Male,No,No,No,58,Yes,No,Yes,Biannually,Credit (auto),24.45,1513.6,No
5356-RHIPP,Male,No,No,No,1,Yes,No,Yes,Monthly,Check,20.2,20.2,Yes
5357-TZHPP,Male,No,No,Yes,9,Yes,Fiber,Yes,Monthly,Credit (auto),84.4,732.5,Yes
5360-LJCNJ,Female,Yes,No,No,71,Yes,Fiber,Yes,Biannually,Wire (auto),105.15,7555,No
5360-XGYAZ,Male,Yes,Yes,No,72,No,DSL,Yes,Biannually,Wire (auto),65.65,4664.5,No
5364-EVNIB,Male,No,No,No,13,Yes,Fiber,Yes,Monthly,eCheck,79.8,973.45,Yes
5364-XYIRR,Male,Yes,No,No,51,Yes,Fiber,Yes,Monthly,eCheck,94.65,4812.75,Yes
5365-LLFYV,Female,No,No,No,2,Yes,DSL,Yes,Monthly,Check,45.85,105.6,No
5366-IJEQJ,Male,No,No,No,20,Yes,Fiber,Yes,Monthly,eCheck,88.7,1761.45,Yes
5366-OBVMR,Female,Yes,No,No,18,Yes,DSL,Yes,Monthly,Check,50.3,908.75,No
5370-IIVVL,Male,No,No,No,37,Yes,Fiber,Yes,Annually,Credit (auto),104.5,3778,No
5371-VYLSX,Female,No,No,Yes,50,Yes,Fiber,Yes,Monthly,eCheck,83.4,4113.7,No
5372-FBKBN,Female,No,Yes,No,21,Yes,No,No,Monthly,Check,20.75,452.2,No
5373-SFODM,Male,Yes,No,Yes,36,Yes,Fiber,Yes,Monthly,Credit (auto),85.25,3132.75,Yes
5375-XLDOF,Male,Yes,Yes,No,69,Yes,Fiber,Yes,Biannually,Wire (auto),114.35,7665.8,No
5376-DEQCP,Female,No,No,No,1,Yes,Fiber,Yes,Monthly,eCheck,70.6,70.6,Yes
5376-PCKNB,Male,Yes,Yes,No,72,Yes,Fiber,Yes,Annually,Credit (auto),104.45,7459,No
5377-NDTOU,Female,Yes,Yes,No,71,Yes,DSL,No,Biannually,Check,91.05,6293.75,No
5378-IKEEG,Female,No,No,No,1,No,DSL,Yes,Monthly,eCheck,35.75,35.75,Yes
5380-AFSSK,Female,No,No,No,5,Yes,Fiber,Yes,Monthly,Check,93.9,486.85,Yes
5380-WJKOV,Male,No,No,No,34,Yes,Fiber,Yes,Monthly,eCheck,106.35,3549.25,Yes
5380-XPJNZ,Female,No,No,No,38,Yes,No,No,Annually,Check,20.05,678.2,No
5382-SOYZL,Male,No,No,No,22,Yes,Fiber,Yes,Monthly,eCheck,95.1,2162.6,No
5382-TEMLV,Male,No,No,No,45,Yes,DSL,Yes,Monthly,Wire (auto),50.9,2298.55,No
5383-MMTWC,Female,Yes,No,Yes,8,Yes,Fiber,Yes,Monthly,eCheck,84,613.4,Yes
5384-ZTTWP,Female,Yes,Yes,No,15,Yes,No,No,Monthly,Check,19.8,272.95,No
5385-SUIRI,Male,Yes,No,Yes,52,Yes,Fiber,Yes,Monthly,eCheck,104.2,5568.35,Yes
5386-THSLQ,Female,Yes,No,Yes,66,No,DSL,No,Annually,Wire (auto),45.55,3027.25,No
5387-ASZNZ,Female,No,No,Yes,66,Yes,DSL,Yes,Annually,Credit (auto),63.85,4174.35,No
5389-FFVKB,Male,Yes,No,Yes,32,Yes,Fiber,Yes,Monthly,Credit (auto),80.3,2483.05,Yes
5392-AKEMH,Female,No,No,No,12,Yes,DSL,Yes,Monthly,eCheck,45.05,523.1,No
5393-HJZSM,Female,Yes,Yes,No,32,Yes,DSL,No,Monthly,Wire (auto),76.3,2404.15,No
5393-RXQSZ,Male,No,No,No,1,Yes,Fiber,No,Monthly,eCheck,79.6,79.6,Yes
5394-MEITZ,Female,Yes,Yes,No,60,Yes,DSL,Yes,Biannually,Wire (auto),80.6,4946.7,No
5394-SVGJV,Male,No,No,No,37,Yes,Fiber,No,Monthly,Wire (auto),98.8,3475.55,Yes
5396-IZEPB,Male,No,No,No,9,Yes,No,No,Monthly,Credit (auto),19.7,180.7,No
5397-NSKQG,Male,Yes,Yes,No,67,No,DSL,No,Biannually,Credit (auto),50.9,3281.65,No
5397-TUPSH,Male,Yes,No,Yes,65,Yes,Fiber,Yes,Annually,Wire (auto),70.95,4555.2,No
5399-ZIMKF,Male,No,No,No,5,Yes,Fiber,Yes,Monthly,eCheck,74.65,383.65,No
5402-HTOTQ,Male,No,No,No,16,Yes,DSL,No,Monthly,eCheck,55.3,875.35,No
5404-GGUKR,Male,No,No,No,5,Yes,DSL,Yes,Monthly,eCheck,51.35,262.3,No
5405-ZMYXQ,Female,No,No,No,8,Yes,Fiber,Yes,Monthly,Credit (auto),74.6,548.9,No
5406-KGRMX,Female,No,No,No,71,Yes,No,No,Biannually,eCheck,24.55,1719.15,No
5414-OFQCB,Male,No,No,No,57,Yes,Fiber,Yes,Biannually,Credit (auto),90.45,5229.8,No
5419-CONWX,Female,No,No,Yes,4,Yes,Fiber,Yes,Monthly,Credit (auto),99.8,442.85,Yes
5419-JKZNQ,Male,Yes,No,Yes,30,Yes,Fiber,No,Monthly,Check,77.9,2351.45,No
5419-JPRRN,Male,No,No,No,1,Yes,Fiber,Yes,Monthly,eCheck,101.45,101.45,Yes
5419-KLXBN,Female,Yes,Yes,No,25,Yes,Fiber,Yes,Monthly,Wire (auto),89.15,2257.75,Yes
5423-BHIXO,Female,No,No,No,32,Yes,DSL,Yes,Monthly,eCheck,54.2,1739.6,No
5424-RLQLC,Male,No,No,No,10,Yes,DSL,Yes,Monthly,Check,59.65,638.95,No
